Arquivo;CodProj;Data de Início;Data de Conclusão;CNPJ;Entidade;Tipo de Entidade;Unidade Federativa;Região
APLPED00382_RELATORIOFINALPED_0052_S02.xml;PD-00382-0052;22JUL2010;22MAR2013;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0053_S02.xml;PD-00382-0053;22FEB2011;17JUL2013;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0054_S20.xml;PD-00382-0054;11FEB2011;05FEB2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0057_S01.XML;PD-00382-0057;29OCT2010;29OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0058_S01.XML;PD-00382-0058;29MAR2011;21APR2014;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0059_S01.XML;PD-00382-0059;29JUN2011;21APR2014;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0060_S01.XML;PD-00382-0060;29OCT2010;29OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0061_S01.XML;PD-00382-0061;29OCT2010;29OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0062_S01.XML;PD-00382-0062;28SEP2010;10FEB2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0063_S01.XML;PD-00382-0063;04OCT2010;02OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0064_S25.xml;PD-00382-0064;01DEC2010;01NOV2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0065_S01.XML;PD-00382-0065;03JAN2011;10FEB2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0067_S26.xml;PD-00382-0067;17MAR2011;07MAR2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0068_S02.xml;PD-00382-0068;23FEB2011;23FEB2013;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0069_S01.XML;PD-00382-0069;23FEB2011;23JAN2014;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0071_S01.XML;PD-00382-0071;23JAN2009;22JAN2010;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0073_S01.XML;PD-00382-0073;04MAY2011;10FEB2015;06981180000116;CEMIG DISTRIBUIÇÃO S.A;Cooperada;MG;Sudeste
APLPED00382_RELATORIOFINALPED_0073_S01.XML;PD-00382-0073;04MAY2011;10FEB2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0076_S01.XML;PD-00382-0076;23NOV2011;14OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0079_S01.XML;PD-00382-0079;23NOV2011;15OCT2015;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0080_S06.xml;PD-00382-0080;25NOV2011;31MAR2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0081_S01.XML;PD-00382-0081;27DEC2011;30DEC2013;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0082_S03.xml;PD-00382-0082;06JUL2012;29SEP2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0083_S05.xml;PD-00382-0083;10MAY2013;06APR2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0085_S04.xml;PD-00382-0085;05FEB2015;07MAR2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0086_S07.xml;PD-00382-0086;10NOV2014;22SEP2017;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0087_S05.xml;PD-00382-0087;04NOV2014;03APR2017;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0088_S06.xml;PD-00382-0088;10NOV2014;22SEP2017;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0090_S09.xml;PD-00382-0090;05MAR2015;29SEP2016;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0091_S01.XML;PD-00382-0091;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0092_S01.XML;PD-00382-0092;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0093_S01.XML;PD-00382-0093;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0094_S03.xml;PD-00382-0094;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0096_S01.XML;PD-00382-0096;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0097_S02.XML;PD-00382-0097;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0099_S01.XML;PD-00382-0099;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0100_S01.XML;PD-00382-0100;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0101_S01.XML;PD-00382-0101;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0104_S02.XML;PD-00382-0104;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0105_S01.XML;PD-00382-0105;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0108_S06.xml;PD-00382-0108;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0111_S01.XML;PD-00382-0111;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0112_S01.XML;PD-00382-0112;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0116_S01.XML;PD-00382-0116;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0117_S01.XML;PD-00382-0117;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0118_S01.XML;PD-00382-0118;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0120_S01.XML;PD-00382-0120;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0040_S02.XML;PD-00383-0040;11OCT2011;10MAY2016;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0041_S01.XML;PD-00383-0041;20JUL2011;19JUL2016;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0055_S08.XML;PD-00383-0055;01NOV2011;31OCT2016;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0057_S05.XML;PD-00383-0057;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0058_S03.XML;PD-00383-0058;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0059_S08.XML;PD-00383-0059;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00383_RELATORIOFINALPED_0060_S02.XML;PD-00383-0060;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste
APLPED00385_RELATORIOFINALPED_0028_S02.xml;PD-00385-0028;;;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0039_S01.xml;PD-00385-0039;07OCT2011;07OCT2016;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0048_S03.xml;PD-00385-0048;04JAN2013;31JAN2018;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0053_S01.xml;PD-00385-0053;02AUG2012;02AUG2017;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0054_S01.XML;PD-00385-0054;02AUG2012;01JAN2016;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0062_S01.XML;PD-00385-0062;;;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0063_S01.xml;PD-00385-0063;03AUG2015;03OCT2017;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0068_S03.XML;PD-00385-0068;;;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste
APLPED00385_RELATORIOFINALPED_0068_S03.XML;PD-00385-0068;;;08324196000181;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN;Cooperada;RN;Nordeste
APLPED00385_RELATORIOFINALPED_0068_S03.XML;PD-00385-0068;;;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Cooperada;PE;Nordeste
APLPED00385_RELATORIOFINALPED_0068_S03.XML;PD-00385-0068;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Cooperada;BA;Nordeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;07282377000120;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;SP;Sudeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;08826596000195;ENERGISA BORBOREMA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PB;Nordeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;09095183000140;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PB;Nordeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;13017462000163;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;SE;Nordeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;15413826000150;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;MS;Centro Oeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;MG;Sudeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;25086034000171;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;TO;Norte
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;33249046000106;ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RJ;Sudeste
APLPED00386_RELATORIOFINALPED_1606_S01.XML;PD-00386-1606;;;60942281000123;Empresa Elétrica Bragantina S.A.;Proponente;SP;Sudeste
APLPED00387_RELATORIOFINALPED_0113_S35.xml;PD-00387-0113;01MAR2013;31JAN2016;04370282000170;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Cooperada;PR;Sul
APLPED00387_RELATORIOFINALPED_0113_S35.xml;PD-00387-0113;01MAR2013;31JAN2016;06981176000158;CEMIG GERAÇÃO E TRANSMISSÃO S.A;Cooperada;MG;Sudeste
APLPED00387_RELATORIOFINALPED_0113_S35.xml;PD-00387-0113;01MAR2013;31JAN2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Cooperada;SP;Sudeste
APLPED0038_RELATORIOFINALPED_0016_S02.xml;PD-00038-0016;;;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Proponente;PI;Nordeste
APLPED00390_RELATORIOFINALPED_0015_S04.XML;PD-00390-0015;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_0021_S09.XML;PD-00390-0021;08APR2009;07APR2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1026_S19.XML;PD-00390-1026;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1027_S03.XML;PD-00390-1027;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1028_S03.XML;PD-00390-1028;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1029_S03.XML;PD-00390-1029;23MAR2010;23DEC2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1035_S13.XML;PD-00390-1035;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1036_S13.xml;PD-00390-1036;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1039_S23.XML;PD-00390-1039;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1056_S12.xml;PD-00390-1056;14DEC2010;13JUN2014;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1058_S17.XML;PD-00390-1058;07NOV2011;07FEB2014;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1059_S08.XML;PD-00390-1059;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1060_S03.XML;PD-00390-1060;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1061_S11.XML;PD-00390-1061;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1064_S03.XML;PD-00390-1064;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1065_S09.XML;PD-00390-1065;29JUN2012;11JUN2014;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1067_S09.XML;PD-00390-1067;06JUL2012;05JUL2017;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul
APLPED00390_RELATORIOFINALPED_1067_S09.XML;PD-00390-1067;06JUL2012;05JUL2017;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1069_S13.XML;PD-00390-1069;03DEC2012;10APR2015;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1070_S22.XML;PD-00390-1070;22JAN2013;20MAR2018;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1071_S08.XML;PD-00390-1071;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1074_S04.XML;PD-00390-1074;11SEP2013;10SEP2018;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1075_S10.XML;PD-00390-1075;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1076_S07.XML;PD-00390-1076;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1077_S11.XML;PD-00390-1077;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00390_RELATORIOFINALPED_1079_S03.XML;PD-00390-1079;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0011_S15.xml;PD-00391-0011;01NOV2011;31OCT2016;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0012_S01.XML;PD-00391-0012;02JAN2013;30JAN2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0012_S01.XML;PD-00391-0012;02JAN2013;30JAN2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0013_S01.XML;PD-00391-0013;15FEB2013;14FEB2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0015_S11.XML;PD-00391-0015;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0015_S11.XML;PD-00391-0015;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0016_S02.XML;PD-00391-0016;05JAN2015;04JUL2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0016_S02.XML;PD-00391-0016;05JAN2015;04JUL2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0018_S06.xml;PD-00391-0018;10NOV2014;09DEC2016;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0018_S06.xml;PD-00391-0018;10NOV2014;09DEC2016;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0019_S04.XML;PD-00391-0019;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0019_S04.XML;PD-00391-0019;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0020_S03.XML;PD-00391-0020;05APR2016;04AUG2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0020_S03.XML;PD-00391-0020;05APR2016;04AUG2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0021_S05.XML;PD-00391-0021;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0021_S05.XML;PD-00391-0021;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Cooperada;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0022_S02.XML;PD-00391-0022;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Cooperada;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0023_S01.XML;PD-00391-0023;17MAY2016;16AUG2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0023_S01.XML;PD-00391-0023;17MAY2016;16AUG2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0025_S02.XML;PD-00391-0025;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0025_S02.XML;PD-00391-0025;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0028_S05.XML;PD-00391-0028;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0028_S05.XML;PD-00391-0028;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0029_S04.XML;PD-00391-0029;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0029_S04.XML;PD-00391-0029;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0030_S04.XML;PD-00391-0030;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0030_S04.XML;PD-00391-0030;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;ES;Sudeste
APLPED00391_RELATORIOFINALPED_0032_S14.XML;PD-00391-0032;;;01543032000104;CELG DISTRIBUIÇÃO S.A.;Cooperada;GO;Centro Oeste
APLPED00391_RELATORIOFINALPED_0032_S14.XML;PD-00391-0032;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0032_S14.XML;PD-00391-0032;;;02328280000197;ELEKTRO REDES S.A.;Cooperada;SP;Sudeste
APLPED00391_RELATORIOFINALPED_0032_S14.XML;PD-00391-0032;;;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste
APLPED00391_RELATORIOFINALPED_0032_S14.XML;PD-00391-0032;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste
