"","item","fonte_de_dados","titulo","titulo2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"2649","Finep-09.16.0025.00","Finep","Plano de Desenvolvimentos de Novos Produtos Lácteos","plano de desenvolvimentos de novos produtos lacteos",2016-06-16,2019-06-16,1095,35.9753593429158,2,18053037.97,"Empresa Privada","Privado orientado por política","Reembolsável","Itambé Alimentos S/A",3278431.695,3278431.695,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2650","Finep-09.16.0026.00","Finep","Novas Tecnologias de Processamento e Aplicações de Proteínas de Colágeno","novas tecnologias de processamento e aplicacoes de proteinas de colageno",2016-06-23,2019-06-23,1095,35.9753593429158,2,32183084.31,"Empresa Privada","Privado orientado por política","Reembolsável","JBS S.A.",9011263.605,9011263.605,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2651","Finep-09.16.0027.00","Finep","Inovação Oxiteno 2015-2017","inovacao oxiteno 2015-2017",2016-07-04,2019-07-04,1095,35.9753593429158,2,91638282.72,"Empresa Privada","Privado orientado por política","Reembolsável","Oxiteno S. A. Indústria e Comércio",13745742.41,13745742.41,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2652","Finep-09.16.0027.00","Finep","Inovação Oxiteno 2015-2017","inovacao oxiteno 2015-2017",2016-07-04,2019-07-04,1095,35.9753593429158,2,91638282.72,"Empresa Privada","Privado orientado por política","Reembolsável","Oxiteno S. A. Indústria e Comércio",11454785.34,11454785.34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2653","Finep-09.16.0028.00","Finep","PROJETO PILOTO DO SISTEMA PIAF","projeto piloto do sistema piaf",2016-06-29,2019-09-29,1187,38.9979466119097,3,7478081.8,"Empresa Privada","Privado orientado por política","Reembolsável","EGIS - ENGENHARIA E CONSULTORIA LTDA.",573319.603333333,573319.603333333,573319.603333333,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2654","Finep-09.16.0030.00","Finep","Programa institucional de inovação na graduação da PUCPR","programa institucional de inovacao na graduacao da pucpr",2016-07-19,2019-07-19,1095,35.9753593429158,2,21649672.07,"Empresa Privada","Privado orientado por política","Reembolsável","ASSOCIAÇÃO PARANAENSE DE CULTURA",2080533.485,2080533.485,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2655","Finep-09.16.0030.00","Finep","Programa institucional de inovação na graduação da PUCPR","programa institucional de inovacao na graduacao da pucpr",2016-07-19,2019-07-19,1095,35.9753593429158,2,21649672.07,"Empresa Privada","Privado orientado por política","Reembolsável","ASSOCIAÇÃO PARANAENSE DE CULTURA",909331.68,909331.68,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2656","Finep-09.16.0030.00","Finep","Programa institucional de inovação na graduação da PUCPR","programa institucional de inovacao na graduacao da pucpr",2016-07-19,2019-07-19,1095,35.9753593429158,2,21649672.07,"Empresa Privada","Privado orientado por política","Reembolsável","ASSOCIAÇÃO PARANAENSE DE CULTURA",1422383.455,1422383.455,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2657","Finep-09.16.0030.00","Finep","Programa institucional de inovação na graduação da PUCPR","programa institucional de inovacao na graduacao da pucpr",2016-07-19,2019-07-19,1095,35.9753593429158,2,21649672.07,"Empresa Privada","Privado orientado por política","Reembolsável","ASSOCIAÇÃO PARANAENSE DE CULTURA",2052388.91,2052388.91,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2658","Finep-09.16.0030.00","Finep","Programa institucional de inovação na graduação da PUCPR","programa institucional de inovacao na graduacao da pucpr",2016-07-19,2019-07-19,1095,35.9753593429158,2,21649672.07,"Empresa Privada","Privado orientado por política","Reembolsável","ASSOCIAÇÃO PARANAENSE DE CULTURA",2897763.15,2897763.15,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2659","Finep-09.16.0031.00","Finep","P&D Nova Geração de Paletizadora e Sistema de Sorting","p&d nova geracao de paletizadora e sistema de sorting",2016-07-19,2019-06-19,1065,34.9897330595483,2,33062740.16,"Empresa Privada","Privado orientado por política","Reembolsável","MÁQUINAS SANMARTIN LTDA",4959411.025,4959411.025,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2660","Finep-09.16.0031.00","Finep","P&D Nova Geração de Paletizadora e Sistema de Sorting","p&d nova geracao de paletizadora e sistema de sorting",2016-07-19,2019-06-19,1065,34.9897330595483,2,33062740.16,"Empresa Privada","Privado orientado por política","Reembolsável","MÁQUINAS SANMARTIN LTDA",4959411.025,4959411.025,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2661","Finep-09.16.0031.00","Finep","P&D Nova Geração de Paletizadora e Sistema de Sorting","p&d nova geracao de paletizadora e sistema de sorting",2016-07-19,2019-06-19,1065,34.9897330595483,2,33062740.16,"Empresa Privada","Privado orientado por política","Reembolsável","MÁQUINAS SANMARTIN LTDA",6612548.03,6612548.03,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2662","Finep-09.16.0032.00","Finep","Magnesita Competitividade 2015","magnesita competitividade 2015",2016-07-26,2018-07-26,730,23.9835728952772,1,25362963.94,"Empresa Privada","Privado orientado por política","Reembolsável","MAGNESITA REFRATÁRIOS S/A",10398815.22,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2663","Finep-09.16.0032.00","Finep","Magnesita Competitividade 2015","magnesita competitividade 2015",2016-07-26,2018-07-26,730,23.9835728952772,1,25362963.94,"Empresa Privada","Privado orientado por política","Reembolsável","MAGNESITA REFRATÁRIOS S/A",9891555.94,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2664","Finep-09.16.0032.00","Finep","Magnesita Competitividade 2015","magnesita competitividade 2015",2016-07-26,2018-07-26,730,23.9835728952772,1,25362963.94,"Empresa Privada","Privado orientado por política","Reembolsável","MAGNESITA REFRATÁRIOS S/A",5072592.79,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2665","Finep-09.16.0033.00","Finep","Novas Fronteiras em Medicina Diagnóstica: Exames e Serviços Inovadores em Onco-Hematologia, Diagnóstico por Imagem Avançado do Câncer, Microbiologia e CRM","novas fronteiras em medicina diagnostica: exames e servicos inovadores em onco-hematologia, diagnostico por imagem avancado do cancer, microbiologia e crm",2016-08-23,2018-08-23,730,23.9835728952772,1,60953958.8,"Empresa Privada","Privado orientado por política","Reembolsável","DIAGNOSTICOS DA AMÉRICA S/A",26819741.87,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2666","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",813134.14,813134.14,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2667","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",813134.135,813134.135,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2668","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",149372.06,149372.06,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2669","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",813134.13,813134.13,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2670","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",2201036.11,2201036.11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2671","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",3613446.9,3613446.9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2672","Finep-09.16.0034.00","Finep","Pesquisa e desenvolvimento de produtos e processos inéditos para o mercado nacional de guloseimas.","pesquisa e desenvolvimento de produtos e processos ineditos para o mercado nacional de guloseimas.",2016-09-05,2019-09-05,1095,35.9753593429158,2,22010361.1,"Empresa Privada","Privado orientado por política","Reembolsável","Docile Alimentos Ltda.",2601923.075,2601923.075,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2673","Finep-09.16.0035.00","Finep","Plano Estratégico de Inovação para Cetip S/A Mercados Organizados","plano estrategico de inovacao para cetip s/a mercados organizados",2016-08-16,2018-02-16,549,18.0369609856263,1,31251264.31,"Empresa Privada","Privado orientado por política","Reembolsável","B3 S.A. - BRASIL, BOLSA, BALCÃO (Sucessora de CETIP S.A.)",15000606.87,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2674","Finep-09.16.0036.00","Finep","Controle de doenças e desenvolvimento sustentável em aquicultura - InovaAgro","controle de doencas e desenvolvimento sustentavel em aquicultura - inovaagro",2016-09-01,2020-03-01,1277,41.9548254620123,3,10152000,"Empresa Privada","Privado orientado por política","Reembolsável","Integral Agroindustrial Ltda",676800,676800,676800,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2675","Finep-09.16.0036.00","Finep","Controle de doenças e desenvolvimento sustentável em aquicultura - InovaAgro","controle de doencas e desenvolvimento sustentavel em aquicultura - inovaagro",2016-09-01,2020-03-01,1277,41.9548254620123,3,10152000,"Empresa Privada","Privado orientado por política","Reembolsável","Integral Agroindustrial Ltda",1015200,1015200,1015200,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2676","Finep-09.16.0036.00","Finep","Controle de doenças e desenvolvimento sustentável em aquicultura - InovaAgro","controle de doencas e desenvolvimento sustentavel em aquicultura - inovaagro",2016-09-01,2020-03-01,1277,41.9548254620123,3,10152000,"Empresa Privada","Privado orientado por política","Reembolsável","Integral Agroindustrial Ltda",1692000,1692000,1692000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2677","Finep-09.16.0037.00","Finep","Pesquisa, Desenvolvimento e Inovação de Produto e Processos Integrados na Indústria de Alumínio","pesquisa, desenvolvimento e inovacao de produto e processos integrados na industria de aluminio",2016-09-02,2019-03-02,911,29.9301848049281,2,16818921.88,"Empresa Privada","Privado orientado por política","Reembolsável","IBRAP INDÚSTRIA BRASILEIRA DE ALUMÍNIO E PLÁSTICOS S/A",4911966.135,4911966.135,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2678","Finep-09.16.0037.00","Finep","Pesquisa, Desenvolvimento e Inovação de Produto e Processos Integrados na Indústria de Alumínio","pesquisa, desenvolvimento e inovacao de produto e processos integrados na industria de aluminio",2016-09-02,2019-03-02,911,29.9301848049281,2,16818921.88,"Empresa Privada","Privado orientado por política","Reembolsável","IBRAP INDÚSTRIA BRASILEIRA DE ALUMÍNIO E PLÁSTICOS S/A",3497494.805,3497494.805,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2679","Finep-09.16.0038.00","Finep","ESTUDO E PREPARAÇÃO DA IMPLANTAÇÃO EM ESCALA INDUSTRIAL DE UMA PLATAFORMA DE GASIFICAÇÃO DO CARVÃO DE CANDIOTA-RS INTEGRADA COM GERAÇÃO ELÉTRICA EM CICLO COMBINADO","estudo e preparacao da implantacao em escala industrial de uma plataforma de gasificacao do carvao de candiota-rs integrada com geracao eletrica em ciclo combinado",2016-09-02,2019-03-02,911,29.9301848049281,2,8030004.67,"Empresa Privada","Privado orientado por política","Reembolsável","Vamtec Vitória",602250.35,602250.35,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2680","Finep-09.16.0038.00","Finep","ESTUDO E PREPARAÇÃO DA IMPLANTAÇÃO EM ESCALA INDUSTRIAL DE UMA PLATAFORMA DE GASIFICAÇÃO DO CARVÃO DE CANDIOTA-RS INTEGRADA COM GERAÇÃO ELÉTRICA EM CICLO COMBINADO","estudo e preparacao da implantacao em escala industrial de uma plataforma de gasificacao do carvao de candiota-rs integrada com geracao eletrica em ciclo combinado",2016-09-02,2019-03-02,911,29.9301848049281,2,8030004.67,"Empresa Privada","Privado orientado por política","Reembolsável","Vamtec Vitória",803000.465,803000.465,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2681","Finep-09.16.0039.00","Finep","Programa de Investimentos em Inovação para Estruturação do Modelo Omni Channel","programa de investimentos em inovacao para estruturacao do modelo omni channel",2016-09-19,2019-03-19,911,29.9301848049281,2,29674238.4,"Empresa Privada","Privado orientado por política","Reembolsável","Marisa Lojas S.A.",4896249.335,4896249.335,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2682","Finep-09.16.0039.00","Finep","Programa de Investimentos em Inovação para Estruturação do Modelo Omni Channel","programa de investimentos em inovacao para estruturacao do modelo omni channel",2016-09-19,2019-03-19,911,29.9301848049281,2,29674238.4,"Empresa Privada","Privado orientado por política","Reembolsável","Marisa Lojas S.A.",6231590.065,6231590.065,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2683","Finep-09.16.0039.00","Finep","Programa de Investimentos em Inovação para Estruturação do Modelo Omni Channel","programa de investimentos em inovacao para estruturacao do modelo omni channel",2016-09-19,2019-03-19,911,29.9301848049281,2,29674238.4,"Empresa Privada","Privado orientado por política","Reembolsável","Marisa Lojas S.A.",3709279.8,3709279.8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2684","Finep-09.16.0040.00","Finep","Pesquisa e desenvolvimento de produtos e processos inovadores de utensílios domésticos.","pesquisa e desenvolvimento de produtos e processos inovadores de utensilios domesticos.",2016-09-28,2019-09-28,1095,35.9753593429158,2,33339554.5,"Empresa Privada","Privado orientado por política","Reembolsável","Brinox Metalúrgica S.A",3570666.285,3570666.285,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2685","Finep-09.16.0040.00","Finep","Pesquisa e desenvolvimento de produtos e processos inovadores de utensílios domésticos.","pesquisa e desenvolvimento de produtos e processos inovadores de utensilios domesticos.",2016-09-28,2019-09-28,1095,35.9753593429158,2,33339554.5,"Empresa Privada","Privado orientado por política","Reembolsável","Brinox Metalúrgica S.A",5069279.26,5069279.26,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2686","Finep-09.16.0041.00","Finep","Projeto Veículos","projeto veiculos",2016-10-11,2019-04-11,912,29.9630390143737,2,23164892.7,"Empresa Privada","Privado orientado por política","Reembolsável","Tramontina Multi S/A",2189082.36,2189082.36,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2687","Finep-09.16.0041.00","Finep","Projeto Veículos","projeto veiculos",2016-10-11,2019-04-11,912,29.9630390143737,2,23164892.7,"Empresa Privada","Privado orientado por política","Reembolsável","Tramontina Multi S/A",3237293.755,3237293.755,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2688","Finep-09.16.0041.00","Finep","Projeto Veículos","projeto veiculos",2016-10-11,2019-04-11,912,29.9630390143737,2,23164892.7,"Empresa Privada","Privado orientado por política","Reembolsável","Tramontina Multi S/A",2278267.195,2278267.195,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2689","Finep-09.16.0041.00","Finep","Projeto Veículos","projeto veiculos",2016-10-11,2019-04-11,912,29.9630390143737,2,23164892.7,"Empresa Privada","Privado orientado por política","Reembolsável","Tramontina Multi S/A",3877803.04,3877803.04,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2690","Finep-09.16.0042.00","Finep","Pesquisa e desenvolvimento de novos produtos para movimentação de cargas","pesquisa e desenvolvimento de novos produtos para movimentacao de cargas",2016-10-18,2020-04-18,1278,41.9876796714579,3,33230625.91,"Empresa Privada","Privado orientado por política","Reembolsável","Saur Equipamentos S/A",4122812.98666667,4122812.98666667,4122812.98666667,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2691","Finep-09.16.0042.00","Finep","Pesquisa e desenvolvimento de novos produtos para movimentação de cargas","pesquisa e desenvolvimento de novos produtos para movimentacao de cargas",2016-10-18,2020-04-18,1278,41.9876796714579,3,33230625.91,"Empresa Privada","Privado orientado por política","Reembolsável","Saur Equipamentos S/A",3426077.53,3426077.53,3426077.53,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2692","Finep-09.16.0045.00","Finep","CENTRO DE EXCELÊNCIA EM TECNOLOGIA DE MONTAGEM DE AEROESTRUTURAS","centro de excelencia em tecnologia de montagem de aeroestruturas",2016-11-22,2020-11-22,1461,48,4,9000000,"Empresa Privada","Privado orientado por política","Reembolsável","Akaer Engenharia SA",172125,172125,172125,172125,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2693","Finep-09.16.0046.00","Finep","Baterias avançadas de alto desempenho para climas quentes","baterias avancadas de alto desempenho para climas quentes",2016-12-08,2020-06-08,1278,41.9876796714579,3,62537580,"Empresa Privada","Privado orientado por política","Reembolsável","Acumuladores Moura S/A",8338344,8338344,8338344,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
