"","item","fonte_de_dados","descricao_do_projeto","descricao_do_projeto2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"186","Bndes-15208451","Bndes","DESENVOLVIMENTO DO PLANO EDITORIAL DO TRIENIO 2015-2017, QUE ENGLOBA A EDICAO E A PUBLICACAO DE OBRAS NOVAS, NOVAS EDICOES E REIMPRESSOES, INVESTIMENTOS EM PAPEL E IMPRESSAO E O DESENVOLVIMENTO DE NOVOS  PRODUTOS EDUCACIONAIS COM TECNOLOGIAS DIGITAIS.","desenvolvimento do plano editorial do trienio 2015-2017, que engloba a edicao e a publicacao de obras novas, novas edicoes e reimpressoes, investimentos em papel e impressao e o desenvolvimento de novos  produtos educacionais com tecnologias digitais.",2016-02-22,2022-02-22,2190,72,6,6592000,"PRIVADA","RECURSOS LIVRES - TESOURO / RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS","REEMBOLSÁVEL","GEN - GRUPO EDITORIAL NACIONAL PARTICIPACOES S.A.",1098666.66666667,1098666.66666667,1098666.66666667,6592000,1098666.66666667,1098666.66666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"187","Bndes-10219361","Bndes","SUPLEMENTACAO DE RECURSOS PARA PAGAMENTO DE DESPESAS OPERACIONAIS DO MUSEU DA AMAZONIA POR UM ANO.","suplementacao de recursos para pagamento de despesas operacionais do museu da amazonia por um ano.",2016-02-19,2016-02-19,0,0,0,1530208,"PRIVADA","RECURSOS VINCULADOS - FUNDO AMAZÔNIA","NÃO REEMBOLSÁVEL","MUSEU DA AMAZONIA",1530208,0,0,1530208,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"188","Bndes-15208401","Bndes","APOIO A CONSTRUCAO DE UNIDADE FABRIL DE IMPLANTES ODONTOLOGICOS PRODUZIDOS POR MEIO DA TECNOLOGIA DE SINTERIZACAO A LASER, NO MUNICIPIO DE TIETE/SP, E DESENVOLVIMENTO DE IMPLANTES PARA O MERCADO ORTOPEDICO, UTILIZANDO A MESMA TECNOLOGIA.","apoio a construcao de unidade fabril de implantes odontologicos produzidos por meio da tecnologia de sinterizacao a laser, no municipio de tiete/sp, e desenvolvimento de implantes para o mercado ortopedico, utilizando a mesma tecnologia.",2016-02-19,2026-08-19,3832.5,126,10.5,16517000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","M3 HEALTH INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS, ODO",1573047.61904762,1573047.61904762,1573047.61904762,16517000,1573047.61904762,1573047.61904762,1573047.61904762,1573047.61904762,1573047.61904762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"189","Bndes-15207851","Bndes","FINANCIAMENTO DO PLANO DE INVESTIMENTOS DA BENEFICIARIA, CONTEMPLANDO DISPENDIOS EM ESTUDOS E PROJETOS, PESQUISA E DESENVOLVIMENTO, INFRAESTRUTURA, TREINAMENTO E QUALIDADE E MARKETING E COMERCIALIZACAO, NO AMBITO DO PROGRAMA BNDES PROSOFT EMPRESA.","financiamento do plano de investimentos da beneficiaria, contemplando dispendios em estudos e projetos, pesquisa e desenvolvimento, infraestrutura, treinamento e qualidade e marketing e comercializacao, no ambito do programa bndes prosoft empresa.",2016-02-05,2021-08-05,2007.5,66,5.5,3133000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","SOLUTI - SOLUCOES EM NEGOCIOS INTELIGENTES S/A",569636.363636364,569636.363636364,569636.363636364,3133000,569636.363636364,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"190","Bndes-15206721","Bndes","APOIO AO PLANO DE INVESTIMENTOS DA EMPRESA NO PERIODO DE 2015-2017 COM OS SEGUINTES OBJETIVOS: I)PRODUCAO E COMERCIALIZACAO DE ATIVOS AUDIOVISUAIS DE PROPRIEDADE INTELECTUAL;II)D  ENVOLVIMENTO TECNOLOGICO-INOVACAO;III)INVEST. EM NUCLEO CRIATIVO, MARKETING E COMERCIALIZACAO E IV)EXPANSAO GEOGRAFICA","apoio ao plano de investimentos da empresa no periodo de 2015-2017 com os seguintes objetivos: i)producao e comercializacao de ativos audiovisuais de propriedade intelectual;ii)d  envolvimento tecnologico-inovacao;iii)invest. em nucleo criativo, marketing e comercializacao e iv)expansao geografica",2016-02-01,2026-02-01,3650,120,10,595000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","CORACAO DA SELVA TRANSMIDIA S.A",59500,59500,59500,595000,59500,59500,59500,59500,59500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","Bndes-15207371","Bndes","PRODUCAO DE UMA SERIE DE ANIMACAO PARA TV DENOMINADA O DIARIO DE MIKA.","producao de uma serie de animacao para tv denominada o diario de mika.",2016-01-05,2026-01-05,3650,120,10,850000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","MENDES BENTANCOUR PRODUCOES ARTISTICAS LTDA",85000,85000,85000,850000,85000,85000,85000,85000,85000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"192","Bndes-15100121","Bndes","PLANO DE NEGOCIOS DE APRIMORAMENTO DE PLATAFORMA DE RECONHECIMENTO DE PRODUTOS, CHAMADA PRP, PARA A NOVA PLATAFORMA ""FAST RECOGNITION PLATFORM - FRP"".","plano de negocios de aprimoramento de plataforma de reconhecimento de produtos, chamada prp, para a nova plataforma ""fast recognition platform - frp"".",2016-01-04,2022-01-04,2190,72,6,1772000,"PRIVADA","-","REEMBOLSÁVEL","VTX BRASIL TECNOLOGIA, PARTICIPACOES E HOLDING S/A",295333.333333333,295333.333333333,295333.333333333,1772000,295333.333333333,295333.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","Bndes-15208871","Bndes","DESENVOLVIMENTO DE PAINEIS FOTOVOLTAICOS COMPACTOS A PARTIR DE CELULAS SOLARES ORGANICAS, COM RECURSOS DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","desenvolvimento de paineis fotovoltaicos compactos a partir de celulas solares organicas, com recursos do bndes fundo tecnologico - bndes funtec.",2015-12-30,2015-12-30,0,0,0,7032000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORA",7032000,0,7032000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","Bndes-15209151","Bndes","APOIO AO PLANO DE INOVACAO DA POSTULANTE DE 2015 A 2017, VOLTADO AO DESENVOLVIMENTO DE NOVOS PRODUTOS.","apoio ao plano de inovacao da postulante de 2015 a 2017, voltado ao desenvolvimento de novos produtos.",2015-12-30,2025-12-30,3650,120,10,1575000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","NATREB INDUSTRIA E COMERCIO DE MAQUINAS LTDA.",157500,157500,1575000,157500,157500,157500,157500,157500,157500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","Bndes-15209151","Bndes","APOIO AO PLANO DE INOVACAO DA POSTULANTE DE 2015 A 2017, VOLTADO AO DESENVOLVIMENTO DE NOVOS PRODUTOS.","apoio ao plano de inovacao da postulante de 2015 a 2017, voltado ao desenvolvimento de novos produtos.",2015-12-30,2025-12-30,3650,120,10,222000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","NATREB INDUSTRIA E COMERCIO DE MAQUINAS LTDA.",22200,22200,222000,22200,22200,22200,22200,22200,22200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","Bndes-14211601","Bndes","DESENVOLVIMENTO DE NOVOS PRODUTOS ALIMENTICIOS SAUDAVEIS E/OU FUNCIONAIS, IMPLANTACAO E MODERNIZACAO DE LINHAS DE PROCESSAMENTO, BENEFICIAMENTO E ARMAZENAGEM DE PRODUTOS FINAIS E DE MATERIAS-PRIMAS ""IN NATURA"", ALEM DA REALIZACAO DE INVESTIMENTOS PARA AMPLIACAO DE VENDAS NO CANAL VAREJISTA E DE EXPO","desenvolvimento de novos produtos alimenticios saudaveis e/ou funcionais, implantacao e modernizacao de linhas de processamento, beneficiamento e armazenagem de produtos finais e de materias-primas ""in natura"", alem da realizacao de investimentos para ampliacao de vendas no canal varejista e de expo",2015-12-29,2023-12-29,2920,96,8,1826000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","SANTA HELENA INDUSTRIA DE ALIMENTOS S/A",228250,228250,1826000,228250,228250,228250,228250,228250,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197","Bndes-15206761","Bndes","DESENVOLVIMENTO DO SOFTWARE MULTIMODO DO RADAR SABER M200 MULTIMISSAO.","desenvolvimento do software multimodo do radar saber m200 multimissao.",2015-12-29,2022-12-29,2555,84,7,3740000,"PRIVADA","-","REEMBOLSÁVEL","BRADAR INDUSTRIA S.A",534285.714285714,534285.714285714,3740000,534285.714285714,534285.714285714,534285.714285714,534285.714285714,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","Bndes-15207571","Bndes","APOIO AO PLANO DE NEGOCIOS ENGLOBANDO INVESTIMENTOS EM ESTUDOS E PROJETOS, PESQUISA E DESENVOLVIMENTO, SOFTWARE NACIONAL, TREINAMENTO E QUALIDADE, MARKETING E COMERCIALIZACAO E AQUISIÇÃO DE MAQUINAS E EQUIPAMENTOS NO AMBITO DO BNDES PROSOFT.","apoio ao plano de negocios englobando investimentos em estudos e projetos, pesquisa e desenvolvimento, software nacional, treinamento e qualidade, marketing e comercializacao e aquisição de maquinas e equipamentos no ambito do bndes prosoft.",2015-12-29,2021-06-29,2007.5,66,5.5,1836000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","RV TECNOLOGIA E SISTEMAS S.A.",333818.181818182,333818.181818182,1836000,333818.181818182,333818.181818182,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"199","Bndes-15207571","Bndes","APOIO AO PLANO DE NEGOCIOS ENGLOBANDO INVESTIMENTOS EM ESTUDOS E PROJETOS, PESQUISA E DESENVOLVIMENTO, SOFTWARE NACIONAL, TREINAMENTO E QUALIDADE, MARKETING E COMERCIALIZACAO E AQUISIÇÃO DE MAQUINAS E EQUIPAMENTOS NO AMBITO DO BNDES PROSOFT.","apoio ao plano de negocios englobando investimentos em estudos e projetos, pesquisa e desenvolvimento, software nacional, treinamento e qualidade, marketing e comercializacao e aquisição de maquinas e equipamentos no ambito do bndes prosoft.",2015-12-29,2021-06-29,2007.5,66,5.5,1836000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","RV TECNOLOGIA E SISTEMAS S.A.",333818.181818182,333818.181818182,1836000,333818.181818182,333818.181818182,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","Bndes-15208501","Bndes","MIGRACAO, PELA EMPRESA, DO MODELO DE VAREJO TRADICIONAL, COMA ELABORACAO DE DUAS COLECOES ANUAIS, PARA O DE FAST FASHION, COM OITO COLECOES ANUAIS.COES ANUAIS.","migracao, pela empresa, do modelo de varejo tradicional, coma elaboracao de duas colecoes anuais, para o de fast fashion, com oito colecoes anuais.coes anuais.",2015-12-29,2020-06-29,1642.5,54,4.5,26637000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LOJAS RENNER S.A.",5919333.33333333,5919333.33333333,26637000,5919333.33333333,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"201","Bndes-15208501","Bndes","MIGRACAO, PELA EMPRESA, DO MODELO DE VAREJO TRADICIONAL, COMA ELABORACAO DE DUAS COLECOES ANUAIS, PARA O DE FAST FASHION, COM OITO COLECOES ANUAIS.COES ANUAIS.","migracao, pela empresa, do modelo de varejo tradicional, coma elaboracao de duas colecoes anuais, para o de fast fashion, com oito colecoes anuais.coes anuais.",2015-12-29,2020-06-29,1642.5,54,4.5,14903695.64,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LOJAS RENNER S.A.",3311932.36444444,3311932.36444444,14903695.64,3311932.36444444,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"202","Bndes-15207831","Bndes","DESENVOLVIMENTO DE NOVOS PRODUTOS E MODERNIZACAO DA UNIDADE  INDUSTRIAL DA BENEFICIARIA, EM JOINVILLE (SC).","desenvolvimento de novos produtos e modernizacao da unidade  industrial da beneficiaria, em joinville (sc).",2015-12-29,2022-12-29,2555,84,7,3460000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","SCHULZ S/A",494285.714285714,494285.714285714,3460000,494285.714285714,494285.714285714,494285.714285714,494285.714285714,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"203","Bndes-15208481","Bndes","DESENVOLVIMENTO DE TRES NOVOS PRODUTOS.","desenvolvimento de tres novos produtos.",2015-12-29,2025-12-29,3650,120,10,2331000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","THERMOVAL INDUSTRIA DE VALVULAS LTDA",233100,233100,2331000,233100,233100,233100,233100,233100,233100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"204","Bndes-15205231","Bndes","DESENVOLVIMENTO DE COMPETENCIAS PARA FABRICACAO DE COMPONENTES METALICOS PARA TERCEIROS, PRINCIPALMENTE PARTES DE GERADORES EOLICOS, BEM COMO FINANCIAMENTO AO CAPITAL DE GIRO.","desenvolvimento de competencias para fabricacao de componentes metalicos para terceiros, principalmente partes de geradores eolicos, bem como financiamento ao capital de giro.",2015-12-28,2025-12-28,3650,120,10,3196600,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","OMECO INDUSTRIA E COMERCIO DE MAQUINAS LTDA",319660,319660,3196600,319660,319660,319660,319660,319660,319660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"205","Bndes-15206291","Bndes","DESENVOLVIMENTO TECNOLOGICO PARA A PRODUCAO DE CASSETES GENICOS PARA SEREM UTILIZADOS NA TRANSFORMACAO GENETICA DO MILHOVISANDO AO CONTROLE DAS LAGARTAS HELICOVERPA ARMIGERA,      SPODOPTERA FRUGIPERDA E DO PERCEVEJO DICHELOPS SP, COM RECURSOS DO BNDES FUNDO TECNOLOGICO - BNDES/FUNTEC.","desenvolvimento tecnologico para a producao de cassetes genicos para serem utilizados na transformacao genetica do milhovisando ao controle das lagartas helicoverpa armigera,      spodoptera frugiperda e do percevejo dichelops sp, com recursos do bndes fundo tecnologico - bndes/funtec.",2015-12-22,2015-12-22,0,0,0,9079054,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO DE APOIO A PESQUISA E AO DESENVOLVIMENTO-FAPED",9079054,0,9079054,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"206","Bndes-15100161","Bndes","EXPANSAO DA INFRAESTRUTURA DE REDE OPTICA NA CAPITAL E INTERIOR DO ESTADO DO CEARA E DESENVOLVIMENTO DE UMA PLATAFORMA INOVADORA DE EXPANSAO DE CAPILARIDADE (MASSIFICACAO), ATRAVES DE UM NOVO DISPOSITIVO GPON + BPLC E UM SOFTWARE DE AUTO-PROVISIONAMENTO.","expansao da infraestrutura de rede optica na capital e interior do estado do ceara e desenvolvimento de uma plataforma inovadora de expansao de capilaridade (massificacao), atraves de um novo dispositivo gpon + bplc e um software de auto-provisionamento.",2015-12-17,2022-12-17,2555,84,7,671000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","MOB SERVICOS DE TELECOMUNICACOES LTDA",95857.1428571429,95857.1428571429,671000,95857.1428571429,95857.1428571429,95857.1428571429,95857.1428571429,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"207","Bndes-15100161","Bndes","EXPANSAO DA INFRAESTRUTURA DE REDE OPTICA NA CAPITAL E INTERIOR DO ESTADO DO CEARA E DESENVOLVIMENTO DE UMA PLATAFORMA INOVADORA DE EXPANSAO DE CAPILARIDADE (MASSIFICACAO), ATRAVES DE UM NOVO DISPOSITIVO GPON + BPLC E UM SOFTWARE DE AUTO-PROVISIONAMENTO.","expansao da infraestrutura de rede optica na capital e interior do estado do ceara e desenvolvimento de uma plataforma inovadora de expansao de capilaridade (massificacao), atraves de um novo dispositivo gpon + bplc e um software de auto-provisionamento.",2015-12-17,2022-12-17,2555,84,7,2229000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","MOB SERVICOS DE TELECOMUNICACOES LTDA",318428.571428571,318428.571428571,2229000,318428.571428571,318428.571428571,318428.571428571,318428.571428571,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"208","Bndes-15100161","Bndes","EXPANSAO DA INFRAESTRUTURA DE REDE OPTICA NA CAPITAL E INTERIOR DO ESTADO DO CEARA E DESENVOLVIMENTO DE UMA PLATAFORMA INOVADORA DE EXPANSAO DE CAPILARIDADE (MASSIFICACAO), ATRAVES DE UM NOVO DISPOSITIVO GPON + BPLC E UM SOFTWARE DE AUTO-PROVISIONAMENTO.","expansao da infraestrutura de rede optica na capital e interior do estado do ceara e desenvolvimento de uma plataforma inovadora de expansao de capilaridade (massificacao), atraves de um novo dispositivo gpon + bplc e um software de auto-provisionamento.",2015-12-17,2022-12-17,2555,84,7,1500000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","MOB SERVICOS DE TELECOMUNICACOES LTDA",214285.714285714,214285.714285714,1500000,214285.714285714,214285.714285714,214285.714285714,214285.714285714,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"209","Bndes-15206751","Bndes","APOIO A ULTIMA ETAPA DE DESENVOLVIMENTO DO RADAR SABER M200 MULTIMISSAO E Ó REALIZACAO DE TESTES E CERTIFICACAO.","apoio a ultima etapa de desenvolvimento do radar saber m200 multimissao e ó realizacao de testes e certificacao.",2015-12-15,2015-12-15,0,0,0,44700000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO DE APOIO A PESQUISA, DESENVOLVIMENTO E INOVACA",44700000,0,44700000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"210","Bndes-15206751","Bndes","APOIO A ULTIMA ETAPA DE DESENVOLVIMENTO DO RADAR SABER M200 MULTIMISSAO E Ó REALIZACAO DE TESTES E CERTIFICACAO.","apoio a ultima etapa de desenvolvimento do radar saber m200 multimissao e ó realizacao de testes e certificacao.",2015-12-15,2015-12-15,0,0,0,8100000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO DE APOIO A PESQUISA, DESENVOLVIMENTO E INOVACA",8100000,0,8100000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"211","Bndes-15205961","Bndes","NACIONALIZACAO DE COMPONENTES, DESENVOLVIMENTO DE MELHORIAS EM PRODUTOS E ADEQUACAO DA ESTRUTURA FABRIL EM SETE LAGOAS (MG), BEM COMO PROJETO SOCIAL NO AMBITO DA COMUNIDADE EM SETE LAGOAS E CONTAGEM (MG).","nacionalizacao de componentes, desenvolvimento de melhorias em produtos e adequacao da estrutura fabril em sete lagoas (mg), bem como projeto social no ambito da comunidade em sete lagoas e contagem (mg).",2015-12-14,2021-12-14,2190,72,6,37234000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS","REEMBOLSÁVEL","CNH INDUSTRIAL BRASIL LTDA.",6205666.66666667,6205666.66666667,37234000,6205666.66666667,6205666.66666667,6205666.66666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"212","Bndes-15205961","Bndes","NACIONALIZACAO DE COMPONENTES, DESENVOLVIMENTO DE MELHORIAS EM PRODUTOS E ADEQUACAO DA ESTRUTURA FABRIL EM SETE LAGOAS (MG), BEM COMO PROJETO SOCIAL NO AMBITO DA COMUNIDADE EM SETE LAGOAS E CONTAGEM (MG).","nacionalizacao de componentes, desenvolvimento de melhorias em produtos e adequacao da estrutura fabril em sete lagoas (mg), bem como projeto social no ambito da comunidade em sete lagoas e contagem (mg).",2015-12-14,2021-12-14,2190,72,6,29787000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS","REEMBOLSÁVEL","CNH INDUSTRIAL BRASIL LTDA.",4964500,4964500,29787000,4964500,4964500,4964500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","Bndes-15207361","Bndes","PLANO DE INVESTIMENTOS DA AGASUS, CONTEMPLANDO DISPENDIOS EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO E QUALIDADE, MARKETING E COMERCIALIZACAO E AQUISICAO DE MAQUINAS E EQUIPAMENTOS NACIONAIS NO AMBITO DO PROGRAMA BNDES PROSOFT EMPRESA.","plano de investimentos da agasus, contemplando dispendios em pesquisa e desenvolvimento, treinamento e qualidade, marketing e comercializacao e aquisicao de maquinas e equipamentos nacionais no ambito do programa bndes prosoft empresa.",2015-12-14,2021-09-14,2098.75,69,5.75,4968000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","AGASUS S.A.",864000,864000,4968000,864000,864000,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
