"","id","titulo_projeto","categorias","cat2","existe"
"489","ANEEL-PD-04951-0413","GT413 - PA - Desenvolvimento de arquitetura de negócio para otimização dos processos do Centro de Operação do Sistema (COS) de uma concessionária de energia  elétrica.","nenhuma categoria encontrada",3.6,"sim"
"490","ANEEL-PD-04950-0308","DE - D308 - Desenvolvimento de sistema integrado de geração fotovoltaica distribuída com armazenamento de energia interligados à rede elétrica de distribuição.","""3.1"", ""6.2"", ""6.3""",3.1,"sim"
"491","ANEEL-PD-00405-0304","Concepção, Desenvolvimento, Testes e Fabricação de Interruptor Monopolar de Média Tensão (Classe 15 kV) de Baixo Custo com Função de Religador e Integrado a um Atuador Eletromagnético Biestável","6.2",6.2,"sim"
"492","ANEEL-PD-06585-1202","Metodologia para Padronização das Atividades Técnicas e Comerciais de uma Distribuidora de Energia Elétrica","7.1",7.1,"sim"
"493","ANEEL-PD-00399-0002","Desenvolvimento de Metodologia de Avaiação do Potencial Eólico para Terrenos Complexos Visando Geração Distribuida","nenhuma categoria encontrada",3.7,"sim"
"494","ANEEL-PD-00068-0024","Desenvolvimento de metodologia para avaliação e minimização das causas de vazamento e da deterioração dos materiais de vedação em equipamentos isolados a gás SF6","""2.1"", ""6.2""",6.2,"sim"
"495","ANEEL-PD-04951-0347","GT347 - PA - Desenvolvimento de um sistema de inteligência competitiva e gestão do conhecimento para o setor elétrico.","nenhuma categoria encontrada",6.1,"sim"
"496","ANEEL-PD-04950-0312","D312 - CS - Desenvolvimento de equipamento CABEÇA DE SÉRIE (CS) para teste e diagnóstico básico de transformadores de distribuição de poste com proteção operada, sem desconexão da rede de BT.","nenhuma categoria encontrada",6.2,"sim"
"497","ANEEL-PD-00402-1611","Novas geometrias e materiais para transformadores piezoelétricos operando em alta tensão.","""3.1"", ""6.2""",6.2,"sim"
"498","ANEEL-PD-00402-0811","Desenvolvimento do processo de purificação de silício metálico grau solar e qualificação em células solares","nenhuma categoria encontrada",3.1,"sim"
"499","ANEEL-PD-04951-0418","GT418 - DE - Gaseificação de Resíduo Sólido Urbano para a Geração de Eletricidade","""3.4"", ""7.1""",3.4,"sim"
"500","ANEEL-PD-00032-0002","Um novo dispositivo eletromagnético destinado à regulação de tensão: concepção, modelagem, projeto, construção e avaliação de desempenho","6.2",6.2,"sim"
"501","ANEEL-PD-00039-0061","DESENVOLVIMENTO DE UMA CHAVE SECCIONADORA TRIFÁSICA À VÁCUO DE BAIXO CUSTO, ALTA QUALIDADE E AMBIENTALMENTE CORRETA","""3.1"", ""6.2""",6.2,"sim"
"502","ANEEL-PD-00039-0060","Desenvolvimento de Produto para Limpeza de Resíduos de Óleo Isolante Mineral e Vegetal em Máquinas de Recuperação dos mesmos.","2.1",NA,"não"
"503","ANEEL-PD-00039-0062","Mecanismo de comunicação entre concessionárias e clientes baseada na TV Digital - METAL","nenhuma categoria encontrada",6.2,"sim"
"504","ANEEL-PD-04950-0383","D383 -PA-  Monitoramento ambiental utilizando imagens REAIS das áreas cobertas por linhas de transmissão e reconhecimento de padrões","6.2",6.2,"sim"
"505","ANEEL-PD-00394-1018","Análise e modelagem de mudanças climáticas e emissões de gases de efeito estufa (GEE) e seus efeitos na saúde da população, em especial nas áreas de influência dos empreendimentos Eletrobras Furnas","nenhuma categoria encontrada",NA,"não"
"506","ANEEL-PD-00039-0063","Novo conceito Metodologico e ferramenta para previsão de consumo de materiais e avaliação dos seus impactos nas políticas de estoque, considerando a implementação de novas mídias e equipamentos Smart.","6.2",NA,"não"
"507","ANEEL-PD-00039-0064","Modelagem de Sistema Especialista Autômato de Atendimento em Campo, via Validação Segura de Informações.","nenhuma categoria encontrada",NA,"não"
"508","ANEEL-PD-00038-0012","Metodologia de previsão de mercado baseada em cenários com vista à otimização da contratação em leilões de energia elétrica","7.1",7.1,"sim"
"509","ANEEL-PD-00038-0011","DESENVOLVIMENTO DE MODELO RNA PARA LOCALIZAÇÃO DE FALTAS FASE-TERRA EM REDES DE DISTRIBUIÇÃO DISPERSAS E DE GRANDES EXTENSÕES","6.2",6.2,"sim"
"510","ANEEL-PD-00385-0051","Modelagem do Comportamento do Consumidor do Futuro","7.1",7.1,"sim"
"511","ANEEL-PD-00405-0009","Desenvolvimento de uma S/E móvel capaz de atender requisitos de fragmentação e acoplamento de módulos e de trafegabilidade convencional, para atender localidades de forma programável e emergencial.","5.2",6.2,"sim"
"512","ANEEL-PD-00402-1311","Implementação de um complexo fotovoltaico na sede da Eletrosul buscando arranjo tecnológico, comercial e normativo viável","nenhuma categoria encontrada",3.1,"sim"
"513","ANEEL-PD-00039-0059","Utilização de Tecnologia de Codificação Digital da Onda de Tensão de Fornecimento para Identificação de Furtos de Energia.","nenhuma categoria encontrada",6.2,"sim"
"514","ANEEL-PD-00372-1090","Concepção e Desenvolvimento de Protótipo de Medidor da Impedância Impulsiva de Aterramento de Linhas de Transmissão","6.2",6.2,"sim"
"515","ANEEL-PD-00039-0065","Ferramentas de Analise Óptica de Deposição de Resíduos e Envelhecimento de Equipamentos em Subestações Energizadas","6.2",NA,"não"
"516","ANEEL-PD-00372-9997","Desenvolvimento de Tecnologias para Manutenção, Inspeção e Construção de Linhas de Transmissão com Novo Modal por Meio de Dirigíveis Tripuláveis.","6.2",6.2,"sim"
"517","ANEEL-PD-00039-0066","Modelo experimental de transmissão de dados através de redes WiMAX, WiFi e Mesh utilizando como pontos de acesso móveis instalados na frota da Coelce.","6.2",NA,"não"
"518","ANEEL-PD-05697-0610","Desenvolvimento um sistema composto por grampo de ancoragem, grampo de conexão e isolador para transmissão elétrica 13KV integralmente em polímero.","nenhuma categoria encontrada",NA,"não"
"519","ANEEL-PD-05697-1110","Desenvolvimento de nova metodologia para reconfiguração automática de sistemas elétricos baseado em rede mesh de alta velocidade","""3.1"", ""6.2""",6.2,"sim"
"520","ANEEL-PD-05697-1310","Estudo e desenvolvimento de plataforma híbrida de telecomunicação para automação da rede elétrica de distribuição","6.2",NA,"não"
"521","ANEEL-PD-05697-3112","Desenvolvimento de um sistema de monitoramento da temperatura e diagnóstico do carregamento de transformadores no SDMT.","3.1",NA,"não"
"522","ANEEL-PD-05697-3512","Desenvolvimento de um Medidor de Corrente de Fuga de Sistemas Isolantes para Aplicação em Smart Grids","nenhuma categoria encontrada",6.2,"sim"
"523","ANEEL-PD-05697-3612","Sensor de falta, integrado ao um meio de comunicação wireless, instalado diretamente ao potencial em média tensão com invólucro único.","6.2",NA,"não"
"524","ANEEL-PD-05697-3712","Geração Eficiente de Energia Elétrica partir de Fontes Renováveis através de conceitos de SmartGrid","nenhuma categoria encontrada",NA,"não"
"525","ANEEL-PD-05697-3912","Redefinição dos limites de carregamento admissível de alimentadores com cabos isolados e cobertos utilizando modelos dinâmicos","6.2",6.2,"sim"
"526","ANEEL-PD-05697-3812","Metodologia para Balanceamento de cargas monofásicas atípicas e/ou sazonais conectadas ao sistema de média tensão por transformadores de distribuição tipo MRT.","1.4",1.4,"sim"
"527","ANEEL-PD-05697-3312","Nacionalização de Sistema de Medição Óptico de Parâmetros de Qualidade de Energia Elétrica aplicado à Média Tensão (SOMQEE-MT)","nenhuma categoria encontrada",6.2,"sim"
"528","ANEEL-PD-05697-4012","Sistema de determinação e sequenciamento de manobras ótimo para apoio à operação em tempo real considerando a diversidade de sensibilidade dos consumidores e disponibilidade de recursos de automação","nenhuma categoria encontrada",NA,"não"
"529","ANEEL-PD-05697-4112","Diretrizes, critérios, procedimentos e metodologia de priorização para ações de repotenciação de subestações existentes com baixo impacto para a continuidade do fornecimento","nenhuma categoria encontrada",NA,"não"
"530","ANEEL-PD-05697-4212","Redes subterrâneas de energia inteligentes com gestão de carregamento e detecções de defeitos baseado em leituras de temperatura","""3.1"", ""6.2""",NA,"não"
"531","ANEEL-PD-05697-4312","Melhoria da Qualidade do Serviço e do Produto Através da Aplicação de Aterramento Ressonante em Sistemas de Distribuição de Energia Elétrica","6.2",NA,"não"
"532","ANEEL-PD-05697-4412","Impactos financeiros e sociais decorrentes da falta de qualidade no fornecimento e aplicação na identificação de áreas sensíveis","nenhuma categoria encontrada",NA,"não"
"533","ANEEL-PD-05697-4512","Identificador de Abertura de Chaves Fusíveis e Localizador de Faltas","6.2",NA,"não"
"534","ANEEL-PD-05697-4612","Técnicas e software para avaliação dos impactos financeiros e sociais decorrentes da falta de qualidade no fornecimento de energia elétrica","6.2",NA,"não"
"535","ANEEL-PD-05697-4812","PLANO INTEGRADO DE MOBILIZAÇÃO EMERGENCIAL FRENTE ÀS CATÁSTROFES NATURAIS","nenhuma categoria encontrada",6.2,"sim"
"536","ANEEL-PD-05697-4712","Concepção e desenvolvimento de sistema para otimização de manobras de grande porte de alimentadores primários em tempo real minimizando-se impactos na qualidade de fornecimento","nenhuma categoria encontrada",NA,"não"
"537","ANEEL-PD-05697-5012","Gestão, aferição e monitoramento da base de dados georreferenciada","nenhuma categoria encontrada",NA,"não"
"538","ANEEL-PD-05697-4912","Sistema inteligente para apoio ao balanceamento de cargas atípicas e ou sazonais em sistemas MRT de distribuição","nenhuma categoria encontrada",NA,"não"
"539","ANEEL-PD-05697-5212","Sistema de detecção de faltas de alta impedancia integradas a condição de operação de chaves fuzíveis","3.1",NA,"não"
"540","ANEEL-PD-00048-1108","Desenvolvimento de Algoritmos Matemáticos para Avaliação do Estado de Degradação de Baterias Chumbo-ácidas Utilizadas nos Sistemas Backup da Chesf","6.2",6.3,"sim"
"541","ANEEL-PD-00048-1121","Desenvolvimento de Ferramenta para Análise Gráfica do Desempenho dos Dispositivos de Proteção de Sistemas Elétricos","6.2",6.2,"sim"
"542","ANEEL-PD-00394-1209","Produção em escala piloto de Etanol para a geração de energia elétrica usando a tecnologia de hidrolise não enzimática de biomassa da cana de açúcar","3.4",3.4,"sim"
"543","ANEEL-PD-05697-5312","Medidor óptico de corrente e tensão para linhas de alta tensão de até 230kV","3.1",NA,"não"
"544","ANEEL-PD-05697-5412","22/DTE - Eficiência energética em iluminação pública, utilizando novas tecnologias em conversão fotovoltaica.","1.4",NA,"não"
"545","ANEEL-PD-05697-5612","Sistema de Monitoramento de Redes de telecomunicações do Sistema Elétrico","6.2",NA,"não"
"546","ANEEL-PD-05697-5512","Medidor óptico de qualidade do fornecimento de energia elétrica em média tensão","nenhuma categoria encontrada",NA,"não"
"547","ANEEL-PD-05697-5712","Cabeça de Série - Sistema de comunicação sem fio para dispositivos elétricos situados nas Redes Elétricas de Distribuição","6.2",6.2,"sim"
"548","ANEEL-PD-04950-0435","D435 - DE - DESENVOLVIMENTO DE METODOLOGIA PARA DEFINIR VALORES DE FATOR DE CARGA E FATOR DE DEMANDA EM UNIDADE CONSUMIDORA.","1.4",1.4,"sim"
"549","ANEEL-PD-05697-5812","Desenvolvimento de um protótipo de rede Smart Grid para micro-aproveitamento de energias renováveis.","6.2",NA,"não"
"550","ANEEL-PD-05697-6012","Metodologia para otimização de manobras do sistema de média tensão para apoio à operação em tempo real","nenhuma categoria encontrada",NA,"não"
"551","ANEEL-PD-05697-5912","Gestão para aferição e gestão da qualidade da base de dados georreferenciada","nenhuma categoria encontrada",NA,"não"
"552","ANEEL-PD-05697-6112","Metodologia para balanceamento de cargas monofásicas atípicas e/ou sazonais na rede de distribuição de energia elétrica","6.2",NA,"não"
"553","ANEEL-PD-05697-6212","Controle de carregamento de linhas de transmissão usando medidas de temperatura.","""3.1"", ""6.2""",NA,"não"
"554","ANEEL-PD-05697-6312","Sistema de conhecimento para apoiar o processo de planejamento de distribuição de energia elétrica de média tensão","""6.2"", ""7.1""",NA,"não"
"555","ANEEL-PD-05697-6512","Simulador híbrido para cálculo dos impactos econômicos associados à Qualidade de Energia Elétrica em grandes consumidores industriais e comerciais: Uma Abordagem Multicritério","nenhuma categoria encontrada",NA,"não"
"556","ANEEL-PD-05697-6412","Ferramenta de Avaliação da Geração de Energia Elétrica e Vendas de Energéticos a partir do Aproveitamento dos Efluentes de Estações de Tratamento de Esgotos","6.2",NA,"não"
"557","ANEEL-PD-05697-6612","Sistema Computacional Corporativo Baseado em Modelo de Valor para Priorização Multiestágio de Projetos de Distribuição Considerando Incertezas de Julgamento","7.1",NA,"não"
"558","ANEEL-PD-05697-6712","Desenvolvimento de Talha para Tracionamento de Condutores de Redes de Distribuição com Dinamômetro Inteligente Acoplado","nenhuma categoria encontrada",6.2,"sim"
"559","ANEEL-PD-05697-6812","Inversores de frequência de alto desempenho e pequeno porte (3kW a 30kW) para conexão de geradores eólicos, termicos e fotovoltaicos ao sistema de distribuição","nenhuma categoria encontrada",NA,"não"
"560","ANEEL-PD-05697-6912","Equipamento medidor da qualidade do fornecimento em média tensão, sem ligação galvânica a terra por tecnologia óptica. Projeto Megapower.","nenhuma categoria encontrada",NA,"não"
"561","ANEEL-PD-05697-7012","Redefinição de Limites de Máximo Carregamento Admissível de Redes Compactas Utilizando Modelos Dinâmicos.","6.2",6.2,"sim"
"562","ANEEL-PD-05697-7112","Sistema Integrado para Simulação da Detecção e Diagnóstico de Faltas em Alimentadores de Redes Compactas: Algoritmos, Plataforma de Simulação e Testes de Desempenho","""6.2"", ""7.1""",6.2,"sim"
"563","ANEEL-PD-05697-7412","Desenvolvimento de indicadores termo-sensíveis para indicação por inspeção visual do estado de degradação de conexões das redes aéreas de distribuição.","6.2",6.2,"sim"
"564","ANEEL-PD-05697-7312","Desenvolvimento de Procedimento e Ferramenta Computacional para Avaliação da Viabilidade da Recuperação de Trafo de Distribuição considerando Aspectos Técnicos, Econômicos e Regulatórios.","6.2",NA,"não"
"565","ANEEL-PD-05697-7512","Desenvolvimento de soluções inéditas para a repotenciação de subestações minimizando desligamentos.","nenhuma categoria encontrada",NA,"não"
"566","ANEEL-PD-05697-7612","Sistema de cálculo para otimização do carregamento de condutores de redes aéreas de média de tensão com cabos isolados e cobertos.","6.2",6.2,"sim"
"567","ANEEL-PD-05697-7812","Sistema especialista para controle de carregamento dinâmico de alimentadores subterrâneos, multiplamente acoplado, da saída de Subestação.","6.2",NA,"não"
"568","ANEEL-PD-05697-7712","Desenvolvimento de soluções tecnológicas para a fabricação de ferragens metálicas de redes aéreas, para uso em regiões críticas, incluindo a orla marinha, fazendo uso de modelo físico simplificado","nenhuma categoria encontrada",6.2,"sim"
"569","ANEEL-PD-05697-7912","AVALIAÇÃO DA GERAÇÃO DE ENERGIA A PARTIR DA BIOMASSA COMPOSTA E GAS NATURAL","""2.1"", ""3.4""",NA,"não"
"570","ANEEL-PD-05697-8112","Protótipo de sistema de iluminação pública com alimentação redundante e opções de controle de modo individualizado e integrado","""1.4"", ""6.2""",NA,"não"
"571","ANEEL-PD-05697-8212","Iluminação Pública eficiente, inteligente e renovável","1.4",NA,"não"
"572","ANEEL-PD-05697-8312","Desenvolvimento de Cruzetas para Redes de Distribuição a Partir da Madeira Reconstituída pela Técnica MLC","6.2",NA,"não"
"573","ANEEL-PD-05697-8512","Formulação de metodologia para a análise da operação das Linhas de Transmissão da CELESC em base estatística","""1.4"", ""6.2""",NA,"não"
"574","ANEEL-PD-05697-8712","Desenvolvimento de Sensores Térmicos Baseados em Cristais Líquidos para Detecção de Pontos Quentes e Elevadas Correntes de Fuga em Equipamentos do Sistema de Distribuição","6.2",6.2,"sim"
"575","ANEEL-PD-05697-8412","Metodologia para otimização das manobras do sistema de média tensão para apoio à operação em tempo real","nenhuma categoria encontrada",NA,"não"
