"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_Executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","natureza_financiamento","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","descricao_do_projeto2","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"410","Bndes-14201961","Bndes",2014-07-01,2020-07-01,2192,"INVESTIMENTOS EM ESTUDOS E PROJETOS, TREINAMENTO E QUALIDADE, PESQUISA E DESENVOLVIMENTO, E MARKETING E COMERCIALIZACAO NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT.","LIQUIDADO",6301000,6301000,"Bndes","empresa pública","REEMBOLSÁVEL","MEGA SISTEMAS CORPORATIVOS S/A","PRIVADA","SP","SE","pública",0,526041.51459854,1046333.94160584,1049208.48540146,1046333.94160584,1046333.94160584,1046333.94160584,523166.97080292,"investimentos em estudos e projetos, treinamento e qualidade, pesquisa e desenvolvimento, e marketing e comercializacao no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"411","Bndes-14202621","Bndes",2014-07-01,2020-07-01,2192,"INVESTIMENTO EM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO DE NOVAS SOLUCOES EM HARDWARE E SOFTWARE , MODERNIZACAO DE PROCESSOS E SISTEMAS E AQUISICAO DE BENS DE INFORMATICA NACIONAIS, NO ÂBITO DO BNDES PROSOFT, DO BNDES PSI SUBPROGRAMA INOVACAO E DA LINHA BNDES DE APOIO A INOVACAO","LIQUIDADO",21265000,21265000,"Bndes","empresa pública","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.","PRIVADA","PR","S","pública",0,1775317.0620438,3531231.75182482,3540932.9379562,3531231.75182482,3531231.75182482,3531231.75182482,1765615.87591241,"investimento em atividades de pesquisa e desenvolvimento de novas solucoes em hardware e software , modernizacao de processos e sistemas e aquisicao de bens de informatica nacionais, no abito do bndes prosoft, do bndes psi subprograma inovacao e da linha bndes de apoio a inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"412","Bndes-14202621","Bndes",2014-07-01,2020-07-01,2192,"INVESTIMENTO EM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO DE NOVAS SOLUCOES EM HARDWARE E SOFTWARE , MODERNIZACAO DE PROCESSOS E SISTEMAS E AQUISICAO DE BENS DE INFORMATICA NACIONAIS, NO ÂBITO DO BNDES PROSOFT, DO BNDES PSI SUBPROGRAMA INOVACAO E DA LINHA BNDES DE APOIO A INOVACAO","LIQUIDADO",15245000,15245000,"Bndes","empresa pública","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.","PRIVADA","PR","S","pública",0,1272734.94525547,2531560.2189781,2538515.05474453,2531560.2189781,2531560.2189781,2531560.2189781,1265780.10948905,"investimento em atividades de pesquisa e desenvolvimento de novas solucoes em hardware e software , modernizacao de processos e sistemas e aquisicao de bens de informatica nacionais, no abito do bndes prosoft, do bndes psi subprograma inovacao e da linha bndes de apoio a inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"413","Bndes-14202621","Bndes",2014-07-01,2020-07-01,2192,"INVESTIMENTO EM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO DE NOVAS SOLUCOES EM HARDWARE E SOFTWARE , MODERNIZACAO DE PROCESSOS E SISTEMAS E AQUISICAO DE BENS DE INFORMATICA NACIONAIS, NO ÂBITO DO BNDES PROSOFT, DO BNDES PSI SUBPROGRAMA INOVACAO E DA LINHA BNDES DE APOIO A INOVACAO","LIQUIDADO",5847000,5847000,"Bndes","empresa pública","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.","PRIVADA","PR","S","pública",0,488139.142335766,970943.430656934,973610.857664234,970943.430656934,970943.430656934,970943.430656934,485471.715328467,"investimento em atividades de pesquisa e desenvolvimento de novas solucoes em hardware e software , modernizacao de processos e sistemas e aquisicao de bens de informatica nacionais, no abito do bndes prosoft, do bndes psi subprograma inovacao e da linha bndes de apoio a inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"414","Bndes-14543019","Bndes",2014-06-17,2020-12-17,2375,"REALIZACAO DE ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EM   PROJETOS DE TECNOLOGIAS RENOVAVEIS.","ATIVO",92150000,92150000,"Bndes","empresa pública","REEMBOLSÁVEL","BRASKEM S.A.","PRIVADA","IE","IE","pública",0,7643600,14123200,14162000,14123200,14123200,14123200,13618800,"realizacao de atividades de pesquisa e desenvolvimento em   projetos de tecnologias renovaveis.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"415","Bndes-13212541","Bndes",2014-06-11,2014-06-11,0,"INVESTIMENTOS PARA O DESENVOLVIMENTO DE UM SISTEMA DE AUTOMACAO PARA CONTROLE DE PONTARIA E POSICIONAMENTO COM COMPENSACAO INERCIAL PARA CANHAO DE 40MM COM CIRCUITO INTEGRADO (CHIP) COM TECNOLOGIA NACIONAL, NO AMBITO DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","ATIVO",11829200,11829200,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","ASSOCIACAO DO LABORATORIO DE SISTEMAS INTEGRAVEIS TECNO","PRIVADA","SP","SE","pública",NA,11829200,NA,NA,NA,NA,NA,NA,"investimentos para o desenvolvimento de um sistema de automacao para controle de pontaria e posicionamento com compensacao inercial para canhao de 40mm com circuito integrado (chip) com tecnologia nacional, no ambito do bndes fundo tecnologico - bndes funtec.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"416","Bndes-14202991","Bndes",2014-06-10,2018-12-10,1644,"IMPLANTACAO DE DUAS UNIDADES DE CALL CENTER LOCALIZADAS EM  MOSSORO E JUAZEIRO DO NORTE, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT EMPRESA.","LIQUIDADO",9376000,9376000,"Bndes","empresa pública","REEMBOLSÁVEL","AEC CENTRO DE CONTATOS S/A","PRIVADA","IE","IE","pública",0,1163445.25547445,2075951.33819951,2081654.50121655,2075951.33819951,1956184.91484185,NA,NA,"implantacao de duas unidades de call center localizadas em  mossoro e juazeiro do norte, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"417","Bndes-14202991","Bndes",2014-06-10,2018-12-10,1644,"IMPLANTACAO DE DUAS UNIDADES DE CALL CENTER LOCALIZADAS EM  MOSSORO E JUAZEIRO DO NORTE, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT EMPRESA.","LIQUIDADO",4019000,4019000,"Bndes","empresa pública","REEMBOLSÁVEL","AEC CENTRO DE CONTATOS S/A","PRIVADA","IE","IE","pública",0,498708.02919708,889851.581508516,892296.228710462,889851.581508516,838513.99026764,NA,NA,"implantacao de duas unidades de call center localizadas em  mossoro e juazeiro do norte, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"418","Bndes-14202991","Bndes",2014-06-10,2018-12-10,1644,"IMPLANTACAO DE DUAS UNIDADES DE CALL CENTER LOCALIZADAS EM  MOSSORO E JUAZEIRO DO NORTE, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT EMPRESA.","LIQUIDADO",1917000,1917000,"Bndes","empresa pública","REEMBOLSÁVEL","AEC CENTRO DE CONTATOS S/A","PRIVADA","IE","IE","pública",0,237875.912408759,424445.255474453,425611.313868613,424445.255474453,399958.02919708,NA,NA,"implantacao de duas unidades de call center localizadas em  mossoro e juazeiro do norte, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"419","Bndes-14202201","Bndes",2014-05-27,2014-05-27,0,"DESENVOLVIMENTO DE NOVOS MATERIAIS METALICOS PARA VIABILIZAR O AUMENTO DE EFICIENCIA ENERGETICA E A SUSTENTABILIDADE NOS COMPRESSORES.","ATIVO",20364008,20364008,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO DE ENSINO E ENGENHARIA DE SANTA CATARINA","PRIVADA","SC","S","pública",NA,20364008,NA,NA,NA,NA,NA,NA,"desenvolvimento de novos materiais metalicos para viabilizar o aumento de eficiencia energetica e a sustentabilidade nos compressores.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"420","Bndes-14201671","Bndes",2014-05-27,2020-05-27,2192,"PLANO DE INVESTIMENTOS DA EMPRESA, CONTEMPLANDO INVESTIMENTOS EM INFRAESTRUTURA, TREINAMENTO, PESQUISA E DESENVOLVIMENTO, MARKETING E COMERCIALIZACAO , NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT EMPRESA.","LIQUIDADO",4978000,4978000,"Bndes","empresa pública","REEMBOLSÁVEL","INFNET EDUCACAO S/A","PRIVADA","RJ","SE","pública",0,495074.817518248,826638.686131387,828909.671532847,826638.686131387,826638.686131387,826638.686131387,333834.854014599,"plano de investimentos da empresa, contemplando investimentos em infraestrutura, treinamento, pesquisa e desenvolvimento, marketing e comercializacao , no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"421","Bndes-14201681","Bndes",2014-05-27,2019-11-27,2010,"INVEST. EM ESTUDOS E PROJETOS, MARKETING E COMERCIALIZACAO, EQUIPAMENTOS NACIONAIS E PESQUISA E DESENVOLVIMENTO PARA A CONSTRUCAO DE UMA BIBLIOTECA DE LAYOUTS, APRIMORAMENTO DE INTERFACE E A FINALIZACAO E INCORPORACAO DE FUNCIONALIDADES ADICIONAIS DO SOFTWARE MYGERAARQ NO AMBITO DO BNDES PROSOFT.","ATIVO",400000,400000,"Bndes","empresa pública","REEMBOLSÁVEL","SOBIT TECNOLOGIA DA INFORMACAO S/A.","PRIVADA","SP","SE","pública",0,43383.0845771144,72437.8109452736,72636.815920398,72437.8109452736,72437.8109452736,65671.6417910448,NA,"invest. em estudos e projetos, marketing e comercializacao, equipamentos nacionais e pesquisa e desenvolvimento para a construcao de uma biblioteca de layouts, aprimoramento de interface e a finalizacao e incorporacao de funcionalidades adicionais do software mygeraarq no ambito do bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"422","Bndes-14201461","Bndes",2014-05-26,2019-11-26,2010,"DESENVOLVIMENTO DE UMA NOVA VERSAO DO SOFTWARE E-FCS (SOLUCAO EM SEGURANCA E CONTROLE FINANCEIRO) COM INVESTIMENTOS EM INFRAESTRUTURA, ESTUDOS E PROJETOS, PESQUISA E DESENVOLVIMENTO, MARKETING E COMERCIALIZACAO, NO AMBITO DO PROGRAMA BNDES PROSOFT EMPRESA E INVESTIMENTOS SOCIAIS.","LIQUIDADO",3000000,3000000,"Bndes","empresa pública","REEMBOLSÁVEL","ABC TECHNOLOGY DESENVOLVIMENTO E SOLUCOES EMPRESARIAIS","PRIVADA","SP","SE","pública",0,326865.671641791,543283.582089552,544776.119402985,543283.582089552,543283.582089552,491044.776119403,NA,"desenvolvimento de uma nova versao do software e-fcs (solucao em seguranca e controle financeiro) com investimentos em infraestrutura, estudos e projetos, pesquisa e desenvolvimento, marketing e comercializacao, no ambito do programa bndes prosoft empresa e investimentos sociais.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"423","Bndes-14201261","Bndes",2014-05-19,2024-05-19,3653,"APOIO AO PLANO EDITORIAL E DESENVOLVIMENTO DE APLICATIVOS DIGITAIS","ATIVO",6879408,4553629.49466192,"Bndes","empresa pública","REEMBOLSÁVEL","LEARNING FACTORY S/A","PRIVADA","RJ","SE","pública",0,425608.050369559,685492.612099644,687375.833561456,685492.612099644,685492.612099644,685492.612099644,687375.833561456,"apoio ao plano editorial e desenvolvimento de aplicativos digitais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"424","Bndes-14202141","Bndes",2014-05-19,2021-05-19,2557,"APOIO AO PLANO DE INOV. DA ECIL, DESTINADO A EXPANSAO DE SEUPORTFOLIO DE PRODUTOS, COM INVESTIMENTOS EM PESQUISA E DESE NVOLVIMENTO, INFRAESTRUTURA E EQUIPAMENTOS NACIONAIS, NO AMBITO DO PROGRAMA FUNDO CLIMA SUBPROGRAMA CIDADES SUSTENTAVEIS E MUDANCAS DO CLIMA.","LIQUIDADO",10000000,9456394.21196715,"Bndes","empresa pública","REEMBOLSÁVEL","ECIL INFORMATICA INDUSTRIA E COMERCIO LTDA.","PRIVADA","SP","SE","pública",0,883848.259679312,1423543.21470473,1427454.04771216,1423543.21470473,1423543.21470473,1423543.21470473,1427454.04771216,"apoio ao plano de inov. da ecil, destinado a expansao de seuportfolio de produtos, com investimentos em pesquisa e dese nvolvimento, infraestrutura e equipamentos nacionais, no ambito do programa fundo clima subprograma cidades sustentaveis e mudancas do clima.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"425","Bndes-13212031","Bndes",2014-04-29,2014-04-29,0,"DESENVOLVIMENTO DE TECNOLOGIA, EM ESCALA PILOTO, PARA RECICLAGEM DE RESIDUOS DA MINERACAO DE CARVAO, COM O OBJETIVO DE TRANSFORMAR OS RESIDUOS EM POZOLANAS, COM VALOR COMERCIALDESTINADAS A INDÉSTRIA DE CIMENTO.","LIQUIDADO",4140000,4140000,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO EDUCACIONAL DE CRICIUMA","PRIVADA","SC","S","pública",NA,4140000,NA,NA,NA,NA,NA,NA,"desenvolvimento de tecnologia, em escala piloto, para reciclagem de residuos da mineracao de carvao, com o objetivo de transformar os residuos em pozolanas, com valor comercialdestinadas a indestria de cimento.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"426","Bndes-13214301","Bndes",2014-04-25,2014-04-25,0,"CRIACAO DE UMA PLATAFORMA LABORATORIAL, DENTRO DO LABORATORIO NACIONAL DE BIOCIENCIA-LNBIO,PARA PRESTACAO DE SERVICOS   DE GERACAO DE LINHAGENS CELULARES E DE BANCOS DE CELULAS PR ODUTORAS DE PROTEINAS RECOMBINANTES E ANTICORPOS MONOCLONAISE A GERAÇÃO DE LINHAGENS CELULARES E BANCOS DE CELULAS","ATIVO",7623000,7623000,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS","PRIVADA","SP","SE","pública",NA,7623000,NA,NA,NA,NA,NA,NA,"criacao de uma plataforma laboratorial, dentro do laboratorio nacional de biociencia-lnbio,para prestacao de servicos   de geracao de linhagens celulares e de bancos de celulas pr odutoras de proteinas recombinantes e anticorpos monoclonaise a geracao de linhagens celulares e bancos de celulas",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"427","Bndes-14544001","Bndes",2014-04-17,2020-10-17,2375,"APOIO AOS PROJETOS DE INOVACAO 2014","ATIVO",27311000,27311000,"Bndes","empresa pública","REEMBOLSÁVEL","SUZANO S.A.","PRIVADA","SP","SE","pública",0,2966837.05263158,4185770.10526316,4197269.47368421,4185770.10526316,4185770.10526316,4185770.10526316,3334816.84210526,"apoio aos projetos de inovacao 2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"428","Bndes-14200991","Bndes",2014-04-14,2019-10-14,2009,"INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO E QUALIDADE E CONSULTORIA, NO ÂMBITO DO BNDES PROSOFT.","LIQUIDADO",7000000,7000000,"Bndes","empresa pública","REEMBOLSÁVEL","COMPANHIA BRASILEIRA DE TECNOLOGIA PARA E-COMMERCE","PRIVADA","SP","SE","pública",0,909407.665505226,1268292.68292683,1271777.00348432,1268292.68292683,1268292.68292683,996515.679442509,NA,"investimentos em pesquisa e desenvolvimento, treinamento e qualidade e consultoria, no ambito do bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"429","Bndes-14200701","Bndes",2014-04-11,2020-04-11,2192,"IMPLANTACAO DE UM CENTRO DE TESTES DE CONEXOES NA PLANTA DA VALLOUREC TUBOS DO BRASIL LOCALIZADA NO MUNICIPIO DE BELO   HORIZONTE (MG), BEM COMO A AQUISICAO DE MAQUINAS E EQUIPAMENTOS NACIONAIS NECESSARIOS AO PROJETO.","LIQUIDADO",19920000,19920000,"Bndes","empresa pública","REEMBOLSÁVEL","VALLOUREC SOLUCOES TUBULARES DO BRASIL S.A.","PRIVADA","MG","SE","pública",0,2399124.08759124,3307883.21167883,3316970.80291971,3307883.21167883,3307883.21167883,3307883.21167883,917846.715328467,"implantacao de um centro de testes de conexoes na planta da vallourec tubos do brasil localizada no municipio de belo   horizonte (mg), bem como a aquisicao de maquinas e equipamentos nacionais necessarios ao projeto.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"430","Bndes-13209761","Bndes",2014-04-08,2019-10-08,2009,"ESTRUTURACAO DO CDICT, ENVOLVENDO A IMPLANTACAO DE CENTRO DE PESQUISA, BEM COMO O DESENVOLVIMENTO DE KITS E REAGENTES PARA DIAGNOSTICOS IN VITRO.","LIQUIDADO",2405000,2405000,"Bndes","empresa pública","REEMBOLSÁVEL","LABTEST DIAGNOSTICA S/A","PRIVADA","MG","SE","pública",0,319629.168740667,435749.128919861,436946.241911399,435749.128919861,435749.128919861,335191.637630662,NA,"estruturacao do cdict, envolvendo a implantacao de centro de pesquisa, bem como o desenvolvimento de kits e reagentes para diagnosticos in vitro.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"431","Bndes-13209761","Bndes",2014-04-08,2019-10-08,2009,"ESTRUTURACAO DO CDICT, ENVOLVENDO A IMPLANTACAO DE CENTRO DE PESQUISA, BEM COMO O DESENVOLVIMENTO DE KITS E REAGENTES PARA DIAGNOSTICOS IN VITRO.","LIQUIDADO",1595000,1595000,"Bndes","empresa pública","REEMBOLSÁVEL","CDICT - CENTRO DE DESENVOLVIMENTO, INOVACAO, CIENCIA E","PRIVADA","MG","SE","pública",0,211978.596316575,288989.547038328,289783.474365356,288989.547038328,288989.547038328,222299.651567944,NA,"estruturacao do cdict, envolvendo a implantacao de centro de pesquisa, bem como o desenvolvimento de kits e reagentes para diagnosticos in vitro.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"432","Bndes-13213421","Bndes",2014-03-20,2014-03-20,0,"APROVEITAMENTO DO POTENCIAL DE LIGNINAS PARA A OBTENCAO DE PRODUTOS QUIMICOS RENOVAVEIS (LIGNORENOV).","ATIVO",4992000,4992000,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO DE APOIO A PESQUISA CIENTIFICA E TECNOLOGICA","PRIVADA","DF","CO","pública",NA,4992000,NA,NA,NA,NA,NA,NA,"aproveitamento do potencial de ligninas para a obtencao de produtos quimicos renovaveis (lignorenov).",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"433","Bndes-13209811","Bndes",2014-03-18,2014-03-18,0,"DESENVOLVIMENTO DE TECNOLOGIA NACIONAL PARA TRATAMENTO E APROVEITAMENTO ENERGETICO DA FRACAO ORGANICA DOS RESIDUOS SOLIDOS URBANOS (FORSU), UTILIZANDO  A ROTA TECNOLOGICA DE METANIZACAO ANAEROBIA ""VIA SECA"".","ATIVO",10361755.35,10361755.35,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO DE DESENVOLVIMENTO DA PESQUISA","PRIVADA","IE","IE","pública",NA,10361755.35,NA,NA,NA,NA,NA,NA,"desenvolvimento de tecnologia nacional para tratamento e aproveitamento energetico da fracao organica dos residuos solidos urbanos (forsu), utilizando  a rota tecnologica de metanizacao anaerobia ""via seca"".",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"434","Bndes-13208131","Bndes",2014-03-13,2014-03-13,0,"IMPLANTACAO DO CENTRO DE TECNOLOGIA EM NANOTUBOS DE CARBONO - CTNANOTUBOS.","ATIVO",17388225.91,17388225.91,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO DE DESENVOLVIMENTO DA PESQUISA","PRIVADA","MG","SE","pública",NA,17388225.91,NA,NA,NA,NA,NA,NA,"implantacao do centro de tecnologia em nanotubos de carbono - ctnanotubos.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"435","Bndes-13208371","Bndes",2014-02-27,2014-02-27,0,"DESENVOLVIMENTO DE TECNOLOGIA PARA TRATAMENTO DE RESIDUOS ELETRONICOS CONTENDO METAIS PERIGOSOS E METAIS DE ALTO VALOR AGREGADO POR MEIO DA COMBINACAO DE ROTAS DE HIDROMETALURGIA E BIOMETALURGIA.","ATIVO",6875424.93,6875424.93,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FACTI - FUNDACAO DE APOIO A CAPACITACAO EM TECNOLOGIA D","PRIVADA","SP","SE","pública",NA,6875424.93,NA,NA,NA,NA,NA,NA,"desenvolvimento de tecnologia para tratamento de residuos eletronicos contendo metais perigosos e metais de alto valor agregado por meio da combinacao de rotas de hidrometalurgia e biometalurgia.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
